epoch,train_expected_reward,val_expected_reward,train_loss,val_avg_cost
1,-0.7128553240479011,-0.0015529837797988546,0.7128553240479011,0.6040890417502627
2,-0.08146726989956654,0.07433253348889676,0.08146726989956654,0.6592146746918888
3,0.013213180572442387,0.09848002005707134,-0.013213180572442387,0.6926531002197382
4,0.07251788280985277,0.08518529435704378,-0.07251788280985277,0.7129072322537499
5,0.09330666983378647,0.13081987710161644,-0.09330666983378647,0.7168243049584408
6,0.11159524588805178,0.0862313404001973,-0.11159524588805178,0.7333524410050636
7,0.11474644032347461,0.13276125422932886,-0.11474644032347461,0.7348810547434795
8,0.13708751824805918,0.10615046000616117,-0.13708751824805918,0.7308684436801376
9,0.13548789235115374,0.19466288997368378,-0.13548789235115374,0.7327792108531576
10,0.14053586584961283,0.16358872985636647,-0.14053586584961283,0.7223655297601987
11,0.15115445277289205,0.14094790223647247,-0.15115445277289205,0.7283844463552116
12,0.15428223857737106,0.12061860903420231,-0.15428223857737106,0.7303907518868826
13,0.16486665108443602,0.16188868677074258,-0.16486665108443602,0.7393713576000764
14,0.151675846417556,0.10835808752612634,-0.151675846417556,0.7403267411865864
15,0.153572597115746,0.1328446865081787,-0.153572597115746,0.7369828986338015
16,0.1365763166838366,0.16130394556305624,-0.1365763166838366,0.7398490493933314
17,0.15292074798565844,0.16609929163347592,-0.15292074798565844,0.7373650520684054
18,0.1495919051256193,0.14868396960876204,-0.1495919051256193,0.765357791153148
19,0.15523655475724651,0.13356274434111334,-0.15523655475724651,0.7535110346804242
20,0.17269118122108604,0.15170421789992938,-0.17269118122108604,0.7335435177223655
21,0.1698896759594588,0.1214248917319558,-0.1698896759594588,0.7551351867774911
22,0.16653321681382216,0.151673976670612,-0.16653321681382216,0.7441482755326263
23,0.1724630579676317,0.14494766328822484,-0.1724630579676317,0.7437661220980224
24,0.17076244436042465,0.12478690052574332,-0.17076244436042465,0.7592433361994841
25,0.17298748097180025,0.12857384607195854,-0.17298748097180025,0.7326836724945065
26,0.16324075498193016,0.13105584545568985,-0.16324075498193016,0.7486385783892233
27,0.17673490807899964,0.1441397409547459,-0.17673490807899964,0.7595299512754371
28,0.17805515654871,0.16173162633045154,-0.17805515654871,0.7328747492118085
29,0.18099995572929797,0.17642465606331825,-0.18099995572929797,0.7446259673258814
30,0.17934968911678248,0.1360054868273437,-0.17934968911678248,0.7300085984522786
31,0.16559844431669815,0.12861050055785614,-0.16559844431669815,0.7350721314607815
32,0.16891214941911722,0.1335273694924333,-0.16891214941911722,0.7320149039839495
33,0.16736073872965315,0.14136586135083978,-0.16736073872965315,0.7437661220980224
34,0.17502562031554786,0.10537881471894005,-0.17502562031554786,0.7416642782077004
35,0.1846158434788737,0.0823925831778483,-0.1846158434788737,0.7457724276296933
36,0.18377550507126295,0.1317707005549561,-0.18377550507126295,0.7341167478742715
37,0.1823724772700149,0.13130516897548328,-0.1823724772700149,0.7425241234355594
38,0.18584240774583557,0.11831537371670658,-0.18584240774583557,0.7329702875704596
39,0.19408770761979016,0.12364312159744176,-0.19408770761979016,0.7321104423426006
40,0.18488132967816098,0.1318206206302751,-0.18488132967816098,0.7392758192414254
41,0.18404543140660162,0.14127528023990718,-0.18404543140660162,0.7299130600936276
42,0.18331336730119327,0.15186661693521522,-0.18331336730119327,0.7274290627687017
43,0.18106796422406382,0.13658633320169014,-0.18106796422406382,0.7400401261106334
44,0.1782411619130036,0.12506794421510262,-0.1782411619130036,0.7383204356549155
