epoch,train_loss,train_ips_estimate,val_avg_cost
172,-1.019377811447434,1.019377811447434,0.175981656635139
173,-1.0256388660358347,1.0256388660358347,0.17483519633132702
174,-1.0266113138717154,1.0266113138717154,0.17731919365625298
175,-1.0257278395735698,1.0257278395735698,0.177605808732206
176,-1.0324406345253405,1.0324406345253405,0.16891181809496514
177,-1.0248341411352158,1.0248341411352158,0.18133180471959492
178,-1.0371409356594086,1.0371409356594086,0.1704404318333811
179,-1.0246162893979445,1.0246162893979445,0.17617273335244102
180,-1.0298992272304452,1.0298992272304452,0.17206458393044807
181,-1.0348748519368793,1.0348748519368793,0.16652335912869018
182,-1.0197479264891667,1.0197479264891667,0.18524887742428586
183,-1.0275365554768106,1.0275365554768106,0.16852966466036112
184,-1.0292525829180428,1.0292525829180428,0.17149135377854208
185,-1.0281465915234194,1.0281465915234194,0.17311550587560906
186,-1.027479148429373,1.027479148429373,0.176841501862998
187,-1.0254339439713436,1.0254339439713436,0.17311550587560906
188,-1.0215501383594845,1.0215501383594845,0.17464411961402504
